
hbp2_30_1		935280	935280	17.4533	12.6710	19.0000	22344	0.0814	3635.3220
hbp2_30_2		542160	542160	24.0650	8.5770	25.0000	1235	0.0000	172.6960
hbp2_30_3		468990	468990	21.9908	9.1460	23.0000	206836	0.0438	3603.1360
hbp2_30_4		1211520	1211520	19.6510	15.8340	21.0000	33786	0.0642	3629.9840
hbp2_30_5		273300	273300	15.8150	3.1310	17.0000	93852	0.0697	3601.7040
hbp3_15_1		1329390	1329390	32.5442	26.6160	35.0000	1378	0.0702	3632.8270
hbp3_15_2		1973820	1973820	19.4608	48.6080	21.0000	0	0.0733	3645.1210
hbp3_15_3		1128675	1128675	30.7600	23.3720	33.0000	3590	0.0679	3769.5290
hbp3_15_4		1291575	1291575	27.3531	30.0210	28.0000	2857	0.0000	1844.8650
hbp3_15_5		509100	509100	24.1588	8.1620	26.0000	18165	0.0708	3610.7270
hbp3_30_1		3464880	3464880	32.3258	94.8050	48.0000	0	0.3265	94.8050
hbp3_30_2		1175760	1175760	30.7050	19.2110	32.0000	2576	0.0405	3668.6520
hbp3_30_3		786960	786960	27.5133	10.7600	29.0000	11317	0.0513	3602.1910
hbp3_30_4		965070	965070	30.8050	15.2310	32.0000	17176	0.0372	3655.9570
hbp3_30_5		395280	395280	23.7169	4.1760	26.0000	36842	0.0878	3651.4060
hbp4_15_1		2023455	2023455	34.5350	168.2640	38.0000	13	0.0912	3860.8500
hbp4_15_2		1458000	1458000	40.5669	28.0630	43.0000	1291	0.0566	3854.2960
hbp4_15_3		790440	790440	37.7527	14.2230	40.0000	1764	0.0562	3603.1410
hbp4_15_4		1800840	1800840	38.9533	57.6060	43.0000	1500	0.0941	3643.6090
hbp4_15_5		929400	929400	38.1619	24.4430	41.0000	1505	0.0692	3642.9590
hbp4_30_1		1005900	1005900	42.8687	18.4250	45.0000	2579	0.0474	3642.3430
hbp4_30_2		2171340	2171340	49.6657	87.1800	53.0000	7	0.0629	87.1800
hbp4_30_3		4920600	4920600	36.1142	427.1780
hbp4_30_4		3487800	3487800	39.3563	334.6940
hbp4_30_5		1808400	1808400	38.0385	23.8990	40.0000	1317	0.0490	3649.8680

hbp1_15_1		100440	100440	0.2933	1.0050	1.0000	0	0.0000	3.0650
hbp1_15_2		238320	238320	0.5170	2.6990	1.0000	0	0.0000	12.7500
hbp1_15_3		39660	39660	0.4419	0.4060	1.0000	0	0.0000	1.1320
hbp1_15_4		7680	7680	0.4331	0.1450	1.0000	0	0.0000	0.2310
hbp1_15_5		216000	216000	0.6031	2.3470	1.0000	0	0.0000	12.6290
hbp1_30_1		724680	724680	0.1791	9.0240	1.0000	0	0.0000	35.2610
hbp1_30_2		25200	25200	0.1572	0.2790	1.0000	0	0.0000	0.7060
hbp1_30_3		87120	87120	0.2297	0.8510	1.0000	0	0.0000	2.8280
hbp1_30_4		261900	261900	0.2188	2.8760	1.0000	0	0.0000	10.2620
hbp1_30_5		367680	367680	0.1383	4.1180	1.0000	0	0.0000	16.4730
hbp2_15_1		395700	395700	0.8060	7.8480	3.0000	0	0.0000	57.9490
hbp2_15_2		803340	803340	0.8094	33.8660	3.0000	0	0.0000	101.6500
hbp2_15_3		472020	472020	0.8476	10.4120	3.0000	0	0.0000	65.5930
hbp2_15_4		257220	257220	0.7620	5.9310	3.0000	0	0.0000	21.9720
hbp2_15_5		163710	163710	0.7148	2.2630	2.0000	262116	0.0000	3306.1220
hbp2_30_1		935280	935280	0.3891	22.2990	2.0000	0	0.0000	104.0950
hbp2_30_2		542160	542160	0.4402	8.9370	2.0000	0	0.0000	44.4990
hbp2_30_3		468990	468990	0.4018	8.4400	2.0000	0	0.0000	31.9180
hbp2_30_4		1211520	1211520	0.4372	34.4720	2.0000	0	0.0000	108.6730
hbp2_30_5		273300	273300	0.3542	3.9010	2.0000	0	0.0000	16.0500
hbp3_15_1		1329390	1329390	0.8887	56.7850	6.0000	0	0.6667	3659.2910
hbp3_15_2		1973820	1973820	0.6242	101.9200
hbp3_15_3		1128675	1128675	0.9000	50.3130
hbp3_15_4		1291575	1291575	0.8004	60.6120
hbp3_15_5		509100	509100	0.7076	27.0500	4.0000	4759	0.0000	959.6820
hbp3_30_1		3464880	3464880	0.5186	105.3920
hbp3_30_2		1175760	1175760	0.4928	28.3410	3.0000	0	0.0000	452.4360
hbp3_30_3		786960	786960	0.5022	13.4670	3.0000	0	0.0000	241.8400
hbp3_30_4		965070	965070	0.5670	32.1470	3.0000	0	0.0000	440.8570
hbp3_30_5		395280	395280	0.4343	5.5240	3.0000	0	0.0000	111.3800
hbp4_15_1		2023455	2023455	0.8910	116.9970
hbp4_15_2		1458000	1458000	0.9982	56.9330
hbp4_15_3		790440	790440	0.9755	27.5340
hbp4_15_4		1800840	1800840	0.9594	57.2440
hbp4_15_5		929400	929400	0.9395	31.7940
hbp4_30_1		1005900	1005900	0.6288	28.1920
hbp4_30_2		2171340	2171340	0.6795	91.5440
hbp4_30_3		4920600	4920600	0.5790	652.9070
hbp4_30_4		3487800	3487800	0.5773	334.0690
hbp4_30_5		1808400	1808400	0.6119	31.9620

Cobertura M1

hbp1_15_1		3348	831	0.0000	0.1990	0.0000	0	0.0000	0.1370
hbp1_15_2		7944	762	0.0000	0.1880	0.0000	0	0.0000	0.1750
hbp1_15_3		1322	235	0.0000	0.0630	0.0000	0	0.0000	0.0650
hbp1_15_4		256	83	1.7500	0.0340	1.8000	0	0.0000	0.1240
hbp1_15_5		7200	640	0.0000	0.1590	0.0000	0	0.0000	0.1460
hbp1_30_1		12078	1732	0.0000	0.8400	0.0000	0	0.0000	0.7010
hbp1_30_2		420	162	0.0000	0.0800	0.0000	0	0.0000	0.0650
hbp1_30_3		1452	254	0.0000	0.1210	0.0000	0	0.0000	0.1000
hbp1_30_4		4365	392	0.0000	0.1790	0.0000	0	0.0000	0.1880
hbp1_30_5		6128	1953	0.0000	0.9050	0.0000	0	0.0000	0.7140
hbp2_15_1		6595	386	1.0357	0.2000	1.0500	0	0.0000	1.1030
hbp2_15_2		13389	1281	0.0000	0.7270	0.0000	0	0.0000	3.5160
hbp2_15_3		7867	669	0.0000	0.3230	0.9000	0	0.0000	2.5850
hbp2_15_4		4287	333	0.0000	0.1750	0.0000	0	0.0000	0.6850
hbp2_15_5		3638	743	1.0969	0.2830	1.2000	0	0.0000	1.2750
hbp2_30_1		15588	1693	0.0000	0.8200	0.0000	0	0.0000	3.4880
hbp2_30_2		6024	578	0.0000	0.4330	0.0000	0	0.0000	1.2420
hbp2_30_3		5211	604	0.0000	0.4390	0.1000	0	0.0000	1.4690
hbp2_30_4		20192	3190	0.0000	2.0830	0.0000	0	0.0000	5.2670
hbp2_30_5		4555	1103	0.0000	0.5740	0.2000	0	0.0000	2.6040
hbp3_15_1		14771	1489	0.0000	1.4200	0.0000	0	0.0000	12.9470
hbp3_15_2		32897	6309	0.0000	5.1930	0.3000	50199	0.0000	705.5240
hbp3_15_3		15049	1587	0.0000	1.3600	0.0000	0	0.0000	8.9390
hbp3_15_4		17221	2207	0.0000	1.8870	0.0000	0	0.0000	10.5940
hbp3_15_5		6788	1066	0.0000	0.6700	0.1500	2475	0.0000	7.7410
hbp3_30_1		28874	3468	0.0000	3.6780	0.0000	0	0.0000	17.9100
hbp3_30_2		9798	1343	0.0000	1.3290	0.0000	0	0.0000	6.5030
hbp3_30_3		8744	1277	0.0000	1.0660	0.0000	0	0.0000	5.0670
hbp3_30_4		10723	1287	11.5500	1.2930	11.6500	64777	0.0000	45.4240
hbp3_30_5		4392	1023	0.0000	0.6780	0.0000	0	0.0000	2.3940
hbp4_15_1		19271	4368	0.0000	5.2090	0.0000	0	0.0000	49.8380
hbp4_15_2		12150	1573	0.0000	2.3460	1.6000	29941	0.4149	3603.2470
hbp4_15_3		7528	1410	0.0000	1.4700	0.4000	1005780	1.0000	3600.6500
hbp4_15_4		15007	1791	0.0000	2.2430	0.0000	0	0.0000	18.0040
hbp4_15_5		7745	859	0.0000	0.9690	0.5500	1999090	1.0000	3604.0110
