hbp1_15_1,6.0000,0.0000,49.0714,6.0000
hbp1_15_2,2.0000,0.0000,1.1617,2.0000
hbp1_15_3,3.0000,0.0000,10.6185,3.0000
hbp1_15_4,4.0000,0.0000,8.0119,4.0000
hbp1_15_5,4.0000,0.0000,3.8292,4.0000
hbp1_15_6,2.0000,0.0000,0.9206,2.0000
hbp1_15_7,6.0000,0.0000,6.4196,6.0000
hbp1_15_8,4.0000,0.0000,8.6030,4.0000
hbp1_15_9,4.0000,0.0000,14.5832,4.0000
hbp1_15_10,1.0000,0.0000,0.3679,1.0000
hbp1_30_1,2.0000,0.0000,4.0291,2.0000
hbp1_30_2,3.0000,0.0000,1.0075,3.0000
hbp1_30_3,3.0000,0.0000,63.0638,3.0000
hbp1_30_4,3.0000,0.0000,4.1702,3.0000
hbp1_30_5,1.0000,0.0000,2.8264,1.0000
hbp1_30_6,3.0000,0.0000,35.1731,3.0000
hbp1_30_7,2.0000,0.0000,1.2270,2.0000
hbp1_30_8,1.0000,0.0000,3.0349,1.0000
hbp1_30_9,1.0000,0.0000,0.6686,1.0000
hbp1_30_10,1.0000,0.0000,0.3878,1.0000
hbp2_15_1,4.0000,0.0000,44.9070,4.0000
hbp2_15_2,12.0000,0.0000,792.5064,12.0000
hbp2_15_3,4.0000,0.0000,18.5296,4.0000
hbp2_15_4,4.0000,0.0000,53.1883,4.0000
hbp2_15_5,4.0000,0.0000,36.3869,4.0000
hbp2_15_6,5.0000,0.0000,79.5706,5.0000
hbp2_15_7,4.0000,0.0000,11.4681,4.0000
hbp2_15_8,7.0000,0.5714,1801.0940,3.0000
hbp2_15_9,4.0000,0.0000,16.2326,4.0000
hbp2_15_10,4.0000,0.0000,7.0304,4.0000
hbp2_30_1,4.0000,0.0000,291.5217,4.0000
hbp2_30_2,3.0000,0.0000,36.5813,3.0000
hbp2_30_3,3.0000,0.0000,47.1675,3.0000
hbp2_30_4,2.0000,0.0000,6.8345,2.0000
hbp2_30_5,5.0000,0.4000,1801.0735,3.0000
hbp2_30_6,1.0000,0.0000,6.5021,1.0000
hbp2_30_7,2.0000,0.0000,17.2685,2.0000
hbp2_30_8,6.0000,0.0000,264.9889,6.0000
hbp2_30_9,4.0000,0.0000,466.7599,4.0000
hbp2_30_10,4.0000,0.0000,421.4392,4.0000
hbp3_15_1,13.0000,0.7692,1802.2345,3.0000
hbp3_15_2,9.0000,0.6667,1801.2503,3.0000
hbp3_15_3,10.0000,0.3845,1801.1566,6.1553
hbp3_15_4,14.0000,0.7857,1806.7647,3.0000
hbp3_15_5,4.0000,0.0000,27.2773,4.0000
hbp3_15_6,10.0000,0.4627,1801.9787,5.3731
hbp3_15_7,4.0000,0.0000,87.9170,4.0000
hbp3_15_8,4.0000,0.0000,36.9377,4.0000
hbp3_15_9,5.0000,0.0000,92.8449,5.0000
hbp3_15_10,10.0000,0.3422,1801.6077,6.5775
hbp3_30_1,4.0000,0.0000,1168.6268,4.0000
hbp3_30_2,3.0000,0.0000,63.1987,3.0000
hbp3_30_3,3.0000,0.0000,41.0418,3.0000
hbp3_30_4,4.0000,0.0000,568.7718,4.0000
hbp3_30_5,3.0000,0.0000,611.5042,3.0000
hbp3_30_6,8.0000,0.5000,1801.9280,4.0000
hbp3_30_7,8.0000,0.6250,2050.4293,3.0000
hbp3_30_8,3.0000,0.0000,37.5841,3.0000
hbp3_30_9,4.0000,0.0000,736.4376,4.0000
hbp3_30_10,2.0000,0.0000,14.7754,2.0000
hbp4_15_1,18.0000,0.8333,1804.1030,3.0000
hbp4_15_2,
hbp4_15_3,18.0000,0.5761,1802.4611,7.6303
hbp4_15_4,
hbp4_15_5,10.0000,0.0000,317.9718,10.0000
hbp4_15_6,7.0000,0.0000,83.0606,7.0000
hbp4_15_7,20.0000,0.7605,1803.1623,4.7894
hbp4_15_8,10.0000,0.5876,1801.4705,4.1239
hbp4_15_9,21.0000,0.7365,1802.0221,5.5336
hbp4_15_10,20.0000,0.7260,1802.5386,5.4791
hbp4_30_1,8.0000,0.6250,1802.5377,3.0000
hbp4_30_2,8.0000,0.6250,1804.1404,3.0000
hbp4_30_3,6.0000,0.3282,1800.6853,4.0310
hbp4_30_4,6.0000,0.4992,1800.9447,3.0045
hbp4_30_5,9.0000,0.6282,1803.2034,3.3463
hbp4_30_6,8.0000,0.6250,1803.2917,3.0000
hbp4_30_7,11.0000,0.6569,1801.5521,3.7743
hbp4_30_8,
hbp4_30_9,7.0000,0.5714,1802.8346,3.0000
hbp4_30_10,5.0000,0.2000,1801.1671,4.0000
hbp5_15_1,13.0000,0.2461,1800.8581,9.8010
hbp5_15_2,20.0000,0.6851,1802.1288,6.2988
hbp5_15_3,
hbp5_15_4,10.0000,0.1213,1845.0477,8.7867
hbp5_15_5,6.0000,0.0000,177.2053,6.0000
hbp5_15_6,24.0000,0.6529,1802.5482,8.3296
hbp5_15_7,19.0000,0.8421,1806.5516,3.0000
hbp5_15_8,11.0000,0.4042,1801.8583,6.5540
hbp5_15_9,
hbp5_15_10,
hbp5_30_1,13.0000,0.7692,1804.8020,3.0000
hbp5_30_2,15.0000,1.0000,1804.4858,0.0000
hbp5_30_3,4.0000,0.0000,219.6247,4.0000
hbp5_30_4,5.0000,0.0000,640.6988,5.0000
hbp5_30_5,9.0000,0.6667,1802.2092,3.0000
hbp5_30_6,
hbp5_30_7,
hbp5_30_8,7.0000,0.4128,1802.1075,4.1101
hbp5_30_9,
hbp5_30_10,9.0000,0.6667,1808.1128,3.0000
hbp1_15_1,69.0000,0.0000,224.6399,69.0000
hbp1_15_2,30.0000,0.0000,1310.3774,30.0000
hbp1_15_3,33.0000,0.0000,38.1664,33.0000
hbp1_15_4,46.0000,0.0291,1802.6477,44.6633
hbp1_15_5,54.0000,0.0000,3.7254,54.0000
hbp1_15_6,18.0000,0.0000,1.2634,18.0000
hbp1_15_7,54.0000,0.0000,22.6076,54.0000
hbp1_15_8,50.0000,0.0000,5.2386,50.0000
hbp1_15_9,32.0000,0.0000,19.2600,32.0000
hbp1_15_10,12.0000,0.0000,0.4873,12.0000
hbp1_30_1,52.0000,0.0000,63.8244,52.0000
hbp1_30_2,54.0000,0.0000,1.4019,54.0000
hbp1_30_3,78.0000,0.0000,43.7732,78.0000
hbp1_30_4,42.0000,0.0000,6.0501,42.0000
hbp1_30_5,24.0000,0.0000,1.9996,24.0000
hbp1_30_6,75.0000,0.0261,1802.2050,73.0425
hbp1_30_7,44.0000,0.0000,2.0824,44.0000
hbp1_30_8,20.0000,0.0000,3.6491,20.0000
hbp1_30_9,13.0000,0.0000,1.0873,13.0000
hbp1_30_10,19.0000,0.0000,0.3428,19.0000
hbp2_15_1,52.0000,0.0000,364.2347,52.0000
hbp2_15_2,144.0000,0.0207,1800.8667,141.0175
hbp2_15_3,46.0000,0.0000,15.7821,46.0000
hbp2_15_4,54.0000,0.0427,1801.7163,51.6933
hbp2_15_5,49.0000,0.0376,1801.1158,47.1573
hbp2_15_6,62.0000,0.0000,224.4416,62.0000
hbp2_15_7,50.0000,0.0000,79.7247,50.0000
hbp2_15_8,83.0000,0.5341,1801.2707,38.6689
hbp2_15_9,49.0000,0.0000,16.5042,49.0000
hbp2_15_10,52.0000,0.0000,96.7740,52.0000
hbp2_30_1,87.0000,0.2258,1800.9744,67.3594
hbp2_30_2,69.0000,0.4887,1800.7563,35.2821
hbp2_30_3,68.0000,0.0184,1801.1124,66.7497
hbp2_30_4,49.0000,0.0000,113.2972,49.0000
hbp2_30_5,89.0000,0.5705,1801.1348,38.2278
