
hbp1_15_1		9.0000	0	0.0000	0.5938

hbp1_15_2		18.0000	0	0.0000	7.9354

hbp1_15_3		24.0000	0	0.0000	2.1157

hbp1_15_4		24.0000	6184	0.0000	15.0185

hbp1_15_5		45.0000	0	0.0000	0.4904

hbp1_15_6		36.0000	0	0.0000	1.9326

hbp1_15_7		27.0000	0	0.0000	1.9886

hbp1_15_8		9.0000	0	0.0000	0.4640

hbp1_15_9		11.0000	0	0.0000	0.7134

hbp1_15_10		10.0000	0	0.0000	0.7493

hbp1_30_1		13.0000	0	0.0000	1.0860

hbp1_30_2		10.0000	0	0.0000	0.2762

hbp1_30_3		30.0000	5364	0.0000	18.2569

hbp1_30_4	
